"","season","team","conference","X2020.Off.Success.Rate.Rank","X2020.Off.Finishing.Drives","X2020.Off.Havoc","X2020.Def.Success.Rate.Rank","X2020.Def.Finishing.Drives","X2020.Def.Havoc","DK.Opener","TAN","SP.","off_plays","off_drives","off_total_ppa","off_epa_per_play","successful_plays","off_success_rate","off_line_yds_total","off_second_lvl_yds_total","off_open_field_yds_total","off_havoc_plays","off_havoc_total","off_standard_downs","off_standard_downs_rate","off_standard_down_ppa_total","off_standard_down_epa_play","off_standard_down_success","off_standard_downs_success_rate","off_standard_downs_explosiveness","off_passing_downs","off_passing_downs_rate","off_passing_down_ppa_play","off_passing_down_ppa","off_passing_down_successes","off_passing_downs_success_rate","off_passing_downs_explosiveness","off_rushing_plays","off_rushing_plays_rate","off_rushing_plays_ppa_play","off_rushing_plays_total_ppa","successful_rushes","off_rushing_plays_success_rate","off_rushing_plays_explosiveness","off_passing_plays","off_passing_plays_rate","off_passing_plays_ppa_play","off_passing_plays_total_ppa","successful_passes","off_passing_plays_success_rate","off_passing_plays_explosiveness","def_plays","def_drives","def_ppa_per_play","def_total_ppa","def_successful_def_downs","def_success_rate","def_explosiveness","def_line_yds_total","def_second_lvl_yds_total","def_open_field_yds_total","def_havoc_plays","def_havoc_total","def_standard_downs","def_standard_downs_rate","def_standard_down_ppa_per_play","def_standard_down_ppa_total","def_standard_down_successful_plays","def_standard_downs_success_rate","def_standard_downs_explosiveness","def_passing_downs","def_passing_downs_rate","def_passing_downs_ppa_per_play","def_passing_downs_total_ppa","def_passing_down_successes","def_passing_downs_success_rate","def_passing_downs_explosiveness","Def_rushing_plays","def_rushing_plays_rate","def_rushing_plays_ppa_per_play","def_rushing_plays_total_ppa","def_successful_rushes","def_rushing_plays_success_rate","def_rushing_plays_explosiveness","def_passing_plays","def_passing_plays_rate","def_passing_plays_ppa_per_play","def_passing_plays_ppa","def_passing_successes","def_passing_plays_success_rate","def_passing_plays_explosiveness","logo","color","alt_color","Conf","Div","Net.RP","X2021.Off.Adjust","X2021.Def.Adj","RP.Offense","RP.Defense","O.Pass","O.Recv","OL.Starts","OL.Played","O.Rush","D.Tackles","D.PD","D.INT","D.Sacks","D.TFL"
"112",2020,"USC","Pac-12",553,750,595,848,613,788,74,979.5,88.9,5531,963,1292.468694,0.2336772182,2540,0.4592297957,8464,3470,4722,812,0.1468088953,3874,0.700415838,654.8250478,0.1690307299,1972,0.5090345896,12.04340629,1657,0.299584162,0.3848181327,637.6436459,568,0.3427881714,21.93719661,2840,0.5134695353,0.184991106,525.3747411,1311,0.4616197183,12.41749607,2690,0.4863496655,0.2857765735,768.7389828,1228,0.4565055762,16.54867346,5380,972,0.181831479,978.2533571,2311,0.4295539033,14.67079491,7638,2985,3815,900,0.1672862454,3651,0.6786245353,0.105684872,385.8554678,1742,0.4771295535,12.23864937,1729,0.3213754647,0.3726576908,644.3251475,569,0.3290919607,22.37086313,2657,0.493866171,0.128820523,342.2761296,1164,0.4380880693,12.27554309,2721,0.5057620818,0.1496409845,407.1731189,1145,0.420801176,17.36474532,"http://a.espncdn.com/i/teamlogos/ncaa/500/30.png","#AE2531","#ffc72c","P12","S",6.5,4,2.5,"71%","75%","100.00%","50.21%","71.28%","60.54%","50.24%","69.95%","77.78%","44.44%","66.67%","97.96%"
"113",2020,"Utah","Pac-12",934,821,685,772,890,803,53.5,703.1,-109.1,4953,872,1168.962551,0.2360110138,2290,0.4623460529,7527,3056,4158,788,0.1590954977,3472,0.7009892994,647.9911084,0.1866333837,1792,0.5161290323,11.1923616,1481,0.2990107006,0.3517700493,520.9714429,498,0.3362592843,20.51499142,2557,0.5162527761,0.1762992385,450.7971528,1186,0.4638247947,11.25180283,2395,0.4835453261,0.3005471519,719.8104287,1103,0.4605427975,15.53811686,4971,882,0.1812572946,901.0300116,2143,0.4311003822,13.4079771,7177,2796,3595,805.5,0.162039831,3422,0.6883926775,0.1045441603,357.7501165,1637,0.4783752192,11.05484312,1549,0.3116073225,0.3597637577,557.2740606,506,0.3266623628,20.8736236,2508,0.5045262523,0.1377196895,345.4009812,1106,0.4409888357,11.54401198,2462,0.495272581,0.09839879497,242.2578332,1036,0.4207961007,15.64357215,"http://a.espncdn.com/i/teamlogos/ncaa/500/254.png","#890012","#7e8083","P12","S",10.5,5.5,5,"82%","93%","70.96%","79.25%","98.99%","95.03%","84.58%","96.52%","91.30%","100.00%","90.00%","86.11%"
"114",2020,"Utah State","Mountain West",460,631,645,799,652,744,68,888.8,94.3,4619,826,1003.249008,0.217200478,2036,0.4407880494,7250,2815,3405,713.5,0.1544706646,3193,0.6912751678,493.6729868,0.15461102,1570,0.4917005951,10.27682296,1426,0.3087248322,0.3573464382,509.5760209,466,0.3267882188,18.82288029,2411,0.5219744533,0.1836576928,442.7986972,1091,0.4525093322,10.46236429,2208,0.4780255467,0.2538271333,560.4503104,945,0.4279891304,14.61376346,4636,833,0.1827466989,847.2136961,1930,0.4163071613,12.62447436,7064,2492,2915,731,0.1576790336,3137,0.6766609146,0.1125390357,353.0349549,1464,0.4666879184,10.29876648,1499,0.3233390854,0.3572828293,535.5669611,466,0.3108739159,20.01489086,2412,0.5202761001,0.1292067724,311.646735,1018,0.4220563847,10.18464967,2224,0.4797238999,0.1115217849,248.0244496,912,0.4100719424,15.28970026,"http://a.espncdn.com/i/teamlogos/ncaa/500/328.png","#003263","#949ca1","MW","M",0,2,-2,"60%","54%","48.47%","77.22%","55.32%","57.63%","41.81%","50.00%","71.43%","50.00%","50.00%","31.91%"
"115",2020,"UTEP","Conference USA",688,731,606,535,535,718,62,754.5,-76.3,5310,944,918.8183015,0.1730354617,2240,0.4218455744,8506,3022,3757,859.5,0.1618644068,3640,0.6854990584,404.9347892,0.1112458212,1697,0.4662087912,9.14590994,1670,0.3145009416,0.307714678,513.8835123,543,0.3251497006,17.30363066,2851,0.5369114878,0.1373472611,391.5770415,1233,0.4324798316,8.743508362,2458,0.4629001883,0.215157669,528.8575503,1006,0.409275834,13.99695117,5230,947,0.200556279,1048.909339,2227,0.4258126195,11.24554574,8591,3077,4390,827,0.158126195,3581,0.6847036329,0.1472915629,527.4510866,1707,0.4766824909,9.430311976,1649,0.3152963671,0.3431412876,565.8399833,520,0.3153426319,17.22207193,2801,0.5355640535,0.1730402165,484.6856463,1221,0.4359157444,9.400684624,2428,0.4642447419,0.104907597,254.7156455,1005,0.4139209226,13.47005518,"http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png","#002843","#ff6f12","CUS","W",3.5,5,-1.5,"78%","56%","100.00%","48.63%","87.13%","85.88%","80.00%","59.12%","54.55%","0.00%","84.62%","58.62%"
"116",2020,"UT San Antonio","Conference USA",721,571,493,492,531,576,60.5,699.2,-116,6716,1184,1096.678081,0.1632933415,2790,0.4154258487,9916,3578,3995,1118.5,0.1665425849,4519,0.6728707564,345.1958267,0.07638765804,2072,0.4585085196,10.91559382,2197,0.3271292436,0.3420492738,751.4822546,718,0.3268092854,21.34001095,3451,0.5138475283,0.106884124,368.8571119,1465,0.4245146334,10.68262515,3263,0.4858546754,0.224063947,731.120659,1323,0.4054551027,17.03276544,6793,1187,0.2261290615,1536.094715,2994,0.4407478286,13.7634746,11546,4222,5710,1026,0.1510378331,4708,0.6930663919,0.1735131334,816.899832,2304,0.4893797791,11.51389948,2085,0.3069336081,0.3862900601,805.4147753,690,0.3309352518,21.21898539,3686,0.5426174003,0.1982311284,730.6799393,1659,0.450081389,11.45240598,3107,0.4573825997,0.0815145162,253.2656018,1335,0.4296749276,16.61179187,"http://a.espncdn.com/i/teamlogos/ncaa/500/2636.png","#002A5C","#f47321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",2020,"Vanderbilt","SEC",528,709,461,874,830,731,64,783.8,73,6372,1103,1225.258695,0.1922879307,2869,0.4502510986,9068,3301,3567,1058,0.1660389203,4505,0.7069993723,535.0186351,0.1187610733,2238,0.4967813541,9.482878587,1867,0.2930006277,0.3697054417,690.2400596,631,0.3379753615,19.3471593,3036,0.4764595104,0.156483852,475.0849747,1382,0.4552042161,9.411834227,3335,0.523383553,0.2256420311,752.5161738,1486,0.4455772114,13.97289614,6486,1084,0.2270957155,1472.942811,3024,0.4662349676,11.6538652,9881,3666,3561,987,0.152173913,4599,0.7090656799,0.1586745359,729.7441905,2353,0.5116329637,9.707492566,1887,0.2909343201,0.4900351832,924.6963907,671,0.355590885,18.31920131,3266,0.5035460993,0.1692984713,552.9288072,1564,0.4788732394,9.008320331,3218,0.4961455442,0.1226022743,394.5341187,1458,0.453076445,14.65001834,"http://a.espncdn.com/i/teamlogos/ncaa/500/238.png","#000000","#866D4B","SEC","E",2.5,4,-1.5,"72%","56%","100.00%","79.69%","29.03%","28.86%","88.16%","67.61%","59.26%","50.00%","17.86%","35.90%"
"118",2020,"Virginia","ACC",620,598,723,660,763,574,73,903.1,88.7,8171,1451,1996.571551,0.2443484948,3655,0.4473136703,12659,5420,7569,1395,0.1707257374,5593,0.684493942,968.4260904,0.1731496675,2772,0.4956195244,11.81451575,2578,0.315506058,0.3988151514,1028.14546,883,0.3425135764,21.76748809,4336,0.5306572023,0.1927457463,835.745556,1954,0.4506457565,11.9524437,3832,0.4689756456,0.3056382506,1171.205776,1698,0.4431106472,17.11737205,8087,1459,0.1935359668,1565.125363,3449,0.4264869544,13.8712981,11987,4871,5852,1427,0.1764560406,5466,0.6758995919,0.1218442114,666.0004593,2611,0.4776802049,11.44240064,2621,0.3241004081,0.3580793936,938.5260906,838,0.3197252957,21.24959183,4068,0.5030295536,0.1561484622,635.2119441,1796,0.4414945919,11.14260421,4017,0.4967231359,0.135874849,545.8092684,1651,0.4110032362,16.93030402,"http://a.espncdn.com/i/teamlogos/ncaa/500/258.png","#00204e","#F84C1E","ACC","C",2,3,-1,"66%","58%","81.47%","52.45%","54.49%","64.58%","81.66%","58.28%","63.33%","81.82%","35.94%","43.96%"
"119",2020,"Virginia Tech","ACC",738,729,783,616,640,556,71,882.2,63.2,8185,1458,1529.746549,0.1868963408,3507,0.4284667074,11299,4552,5802,1471,0.1797189982,5523,0.6747709224,569.8526824,0.1031781065,2622,0.474741988,11.02564674,2662,0.3252290776,0.3605912347,959.8938667,885,0.3324567994,21.09363793,3994,0.4879657911,0.1336951051,533.9782498,1727,0.4323985979,11.01338151,4187,0.5115455101,0.240696629,1007.796786,1776,0.4241700502,16.10406248,8100,1472,0.1911888705,1548.629851,3434,0.4239506173,13.86934284,11791,4671,6174,1435.5,0.1772222222,5494,0.6782716049,0.1090246029,598.9811681,2585,0.4705132872,11.29718001,2606,0.3217283951,0.3610449907,940.8832459,849,0.3257866462,21.64494262,4102,0.5064197531,0.1508113155,618.6280164,1784,0.4349098001,11.11495266,3995,0.4932098765,0.1233646563,492.8418017,1647,0.4122653317,16.89836169,"http://a.espncdn.com/i/teamlogos/ncaa/500/259.png","#630031","#CF4420","ACC","C",1.5,2,-0.5,"61%","62%","39.33%","89.94%","58.58%","52.84%","55.34%","64.76%","76.47%","50.00%","45.83%","37.23%"
"120",2020,"Wake Forest","ACC",626,566,658,552,581,511,70.5,869.2,45.4,7527,1354,1570.884355,0.2086999276,3281,0.4358974359,11587,4600,5875,1289,0.1712501661,5168,0.6865949249,683.0353598,0.1321662848,2498,0.4833591331,10.16354052,2359,0.3134050751,0.3763666789,887.8489955,783,0.3319203052,19.85092034,3947,0.5243789026,0.182012808,718.4045533,1770,0.4484418546,10.35219996,3577,0.4752225322,0.2399351602,858.2480679,1508,0.4215823316,15.03560931,7414,1356,0.1833519498,1359.371356,3121,0.4209603453,12.75817713,10976,4439,5792,1308,0.1764229835,4999,0.6742649042,0.0953547451,476.6783708,2345,0.4690938188,10.29145708,2415,0.3257350958,0.362319591,875.0018124,776,0.3213250518,20.16890178,3858,0.5203668735,0.1281175486,494.2775024,1617,0.4191290824,10.38063282,3551,0.4789587267,0.09681201786,343.7794754,1499,0.42213461,15.4063127,"http://a.espncdn.com/i/teamlogos/ncaa/500/154.png","#9E7E38","#000000","ACC","A",9,6.5,2.5,"86%","75%","100.00%","95.76%","59.62%","54.34%","100.00%","78.17%","86.96%","84.62%","50.00%","48.75%"
"121",2020,"Washington","Pac-12",540,582,590,950,812,905,63,883.8,83.9,4668,828,1023.016313,0.2191551656,2088,0.4473007712,6838,2705,3476,755,0.161739503,3217,0.6891602399,516.4092821,0.160525111,1609,0.5001554243,11.12905941,1451,0.3108397601,0.3491433706,506.6070308,479,0.3301171606,20.5230655,2294,0.4914310197,0.162240044,372.178661,1053,0.4590235397,10.96337943,2372,0.5081405313,0.2757999713,654.1975318,1033,0.4354974705,15.77822148,4796,841,0.2273226162,1090.239267,2160,0.4503753128,13.61170636,7213,2758,3827,726,0.1513761468,3374,0.7035029191,0.150050013,506.268744,1668,0.4943687018,11.22107218,1422,0.2964970809,0.4970812361,706.8495178,492,0.3459915612,21.65581311,2484,0.5179316097,0.1556718205,386.6888021,1129,0.4545088567,11.25486264,2310,0.4816513761,0.175204868,404.7232452,1029,0.4454545455,16.37615744,"http://a.espncdn.com/i/teamlogos/ncaa/500/264.png","#2B2F64","#B7A57A","P12","N",11,7,4,"94%","82%","99.40%","87.78%","100.00%","100.00%","68.30%","81.57%","80.00%","66.67%","100.00%","89.47%"
"122",2020,"Washington State","Pac-12",507,648,601,947,735,926,70,891.2,94.5,4420,775,1046.618246,0.2367914584,2041,0.4617647059,6603,2629,3445,665,0.1504524887,3115,0.7047511312,576.4783639,0.1850652854,1599,0.5133226324,11.12840464,1305,0.2952488688,0.360260446,470.1398821,442,0.338697318,20.34282709,2191,0.4957013575,0.1903691232,417.098749,1033,0.4714742127,10.96120359,2229,0.5042986425,0.2824223854,629.519497,1008,0.4522207268,15.45189687,4519,777,0.2044332455,923.8338365,2034,0.4500995796,12.72864885,7147,2696,3357,670.5,0.148373534,3192,0.7063509626,0.1495905304,477.4929732,1602,0.5018796992,10.93799397,1327,0.2936490374,0.4320830178,573.3741647,432,0.3255463451,19.77454118,2372,0.5248948882,0.1493197049,354.18634,1084,0.4569983137,10.70217523,2145,0.474662536,0.1862361751,399.4765956,948,0.441958042,15.23972147,"http://a.espncdn.com/i/teamlogos/ncaa/500/265.png","#94022a","#6a747c","P12","N",10.5,6.5,4,"85%","81%","98.40%","78.41%","70.10%","81.10%","98.30%","85.87%","71.43%","100.00%","100.00%","74.07%"
"123",2020,"Western Kentucky","Conference USA",775,788,852,571,754,484,72,921,113.9,5481,963,763.7639392,0.1393475532,2223,0.4055829228,9267,3076,3747,889.5,0.1622879037,3746,0.6834519248,360.0291536,0.09611029195,1695,0.4524826482,10.29740398,1735,0.3165480752,0.2327001646,403.7347856,528,0.3043227666,17.62176694,3161,0.5767195767,0.1188452166,375.6697298,1291,0.4084150585,9.88050089,2318,0.4229155264,0.1710099037,396.4009569,930,0.4012079379,14.83886964,5308,969,0.1417590503,752.4570388,2232,0.4204973625,11.57526327,8071,2894,3767,904,0.1703089676,3619,0.681801055,0.06625530073,239.7779333,1678,0.4636639956,9.399721276,1689,0.318198945,0.28105433,474.7007633,554,0.3280047365,18.24551918,2776,0.5229841748,0.103134179,286.3004809,1155,0.4160662824,9.691993766,2528,0.4762622457,0.1064100229,269.0045378,1073,0.4244462025,13.71760309,"http://a.espncdn.com/i/teamlogos/ncaa/500/98.png","#F32026","#b3b5b8","CUS","E",3.5,3.5,0,"70%","63%","90.30%","73.55%","37.63%","54.36%","56.66%","69.39%","59.02%","33.33%","69.57%","66.28%"
"124",2020,"Western Michigan","Mid-American",924,627,668,504,461,634,65.5,762.6,-65.9,5124,918,1071.123524,0.2090405004,2269,0.4428181109,7448,2936,3640,843.5,0.1646174863,3545,0.6918423107,447.7081043,0.1262928362,1726,0.4868829337,11.31960961,1579,0.3081576893,0.3948166054,623.41542,543,0.343888537,21.08788354,2611,0.5095628415,0.13977564,364.9541962,1133,0.4339333589,11.38980324,2510,0.4898516784,0.2853654623,716.2673104,1133,0.4513944223,15.75471346,5034,915,0.1948699215,980.975185,2189,0.4348430671,13.75065285,7720,2904,3194,834,0.1656734207,3469,0.6891140246,0.1239357521,429.9331239,1680,0.4842894206,11.3801017,1565,0.3108859754,0.3888767628,608.5921338,509,0.3252396166,21.35307537,2614,0.519268971,0.1437559846,375.7781436,1142,0.4368783474,11.15699518,2418,0.4803337306,0.1123808819,271.7369724,1045,0.4321753515,16.68915403,"http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png","#B59966","#bfa979","MAC","W",-2,1.5,-3.5,"58%","47%","100.00%","49.88%","7.55%","27.55%","82.08%","43.46%","58.82%","50.00%","42.11%","32.84%"
"125",2020,"West Virginia","Big 12",618,625,688,753,664,754,71.5,792.6,-42.4,7426,1420,1372.583786,0.1848348755,3150,0.4241852949,10844,4422,6208,1301,0.1751952599,5094,0.6859682198,696.9983029,0.1368273072,2449,0.4807616804,11.48179471,2332,0.3140317802,0.2897021795,675.5854827,701,0.3006003431,21.44643409,3849,0.5183140318,0.1460804342,562.2635914,1650,0.4286827747,11.93458379,3571,0.4808779962,0.2300862797,821.6381047,1494,0.4183702044,15.96833814,7607,1417,0.1720621628,1308.876872,3159,0.4152754042,13.64573214,10578,4141,5504,1366,0.1795714474,5164,0.6788484291,0.1217298695,628.6130462,2418,0.4682416731,11.48999246,2443,0.3211515709,0.3365613453,822.2193666,741,0.3033155956,20.58894789,3764,0.4948074142,0.1317518659,495.9140233,1564,0.4155154091,11.60638787,3838,0.5045352964,0.1217067741,467.1105989,1590,0.4142782699,15.8175424,"http://a.espncdn.com/i/teamlogos/ncaa/500/277.png","#002855","#EAAA00","B12","",7.5,5,2.5,"77%","75%","94.09%","81.84%","54.05%","54.05%","75.07%","76.45%","68.75%","72.73%","90.91%","79.17%"
"126",2020,"Wisconsin","Big Ten",701,626,654,789,735,827,76.5,964.2,84.4,6953,1181,1289.803015,0.1855030943,3012,0.4331943046,11347,4188,5064,1063,0.1528836473,4821,0.6933697684,601.9560528,0.1248612431,2324,0.4820576644,11.76222812,2132,0.3066302316,0.3226299071,687.846962,688,0.3227016886,22.37024818,3930,0.5652236445,0.138920635,545.9580954,1709,0.4348600509,11.66187064,3021,0.4344887099,0.2473096771,747.1225344,1301,0.430652102,17.38802748,6741,1197,0.1661141176,1119.775267,2913,0.4321317312,13.93031017,10024,3871,4484,1111.5,0.1648865154,4641,0.6884735202,0.1111036447,515.6320149,2263,0.4876104288,11.55138694,2100,0.3115264798,0.3452520155,725.0292326,650,0.3095238095,22.29442762,3519,0.5220293725,0.1169830932,411.6635051,1526,0.4336459221,11.45649204,3218,0.4773772437,0.1220673139,392.8126162,1383,0.4297700435,16.89230623,"http://a.espncdn.com/i/teamlogos/ncaa/500/275.png","#A00001","#f7f7f7","B1G","W",6.5,4.5,2,"75%","73%","100.00%","46.39%","87.39%","78.35%","63.51%","70.44%","78.26%","57.14%","72.73%","75.68%"
"127",2020,"Wyoming","Mountain West",714,771,590,616,505,659,58.5,711,-70.4,4533,806,783.3567268,0.1728119847,1939,0.4277520406,6789,2493,2825,717.5,0.1582836973,3122,0.6887271123,304.9935562,0.09769172204,1489,0.4769378603,9.936351943,1411,0.3112728877,0.3390242172,478.3631705,450,0.3189227498,19.37724702,2332,0.5144495919,0.1335661702,311.4763089,1019,0.4369639794,9.972962308,2200,0.4853298037,0.2153042194,473.6692828,919,0.4177272727,14.66880936,4522,803,0.2004639521,906.4979913,1955,0.4323308271,12.46626725,6890,2587,3321,746.5,0.1650818222,3109,0.6875276426,0.1202155865,373.7502585,1498,0.481826954,10.16257797,1413,0.3124723574,0.3956565201,559.0626629,457,0.3234253362,19.83023417,2376,0.5254312251,0.147779122,351.1231939,1029,0.4330808081,10.30991457,2144,0.4741264927,0.122686464,263.0397788,924,0.4309701493,14.93405383,"http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png","#533B22","#ffffff","MW","M",9,5,4,"77%","82%","100.00%","70.65%","68.07%","70.23%","37.05%","75.96%","92.86%","75.00%","64.71%","81.36%"
